icao,name,lat,lon
GB-1121,Hardwick Airfield / RAF Hardwick,52.46671,1.30889
GB-1214,Plymouth City Airport,50.424282,-4.109439
GB-1262,RAF Waterbeach,52.281742,0.184532
IE-0048,Camus Airstrip,53.17147,-8.11363
IT-0502,Curtatone Private Airfield,45.112207,10.705383
IT-0841,Elisuperficie Rifugio Walter Bonatti,45.847224,7.034061
IT-0944,Elisuperficie del 118 di Lanzo Torinese,45.281251,7.474308
KW-0014,Abdullah bin Umm Maktum Mosque Helipad,29.43351,48.26882
LDRG,Grobničko Polje Airfield,45.379501,14.5038
LEAF,Alcorisa Forestry Heliport,40.898141,-0.396393
LECI,Santa Cilia De Jaca Airfield,42.569199,-0.727778
LETV,Tirviá Heliport,42.518799,1.24231
LFAR,Montdidier Airfield,49.672118,2.567811
LFCN,Nogaro Airfield,43.769699,-0.032778
LHBI,Biharkeresztes Airfield,47.137425,21.675425
LPMC,Macedo de Cavaleiros,41.52532,-6.966368
LSXR,Lodrino Heliport,46.2901725769043,8.992927551269531
LTHF,DHMİ Atatürk Airport Heliport,40.9817,28.8222
LV-0004,Praulienas lidlauks,56.8516882,26.3126111
MC-0002,Helipuerto del Centro Hospitalario “Princess Grace”,43.729392,7.410111
PL-0027,Mirosławiec  (Nowe Laski) Highway Strip,53.38610076904297,16.15690040588379
PL-0036,Lotnisko Białousy,53.40472,23.228331
PL-0046,Kraków-Łęg Heliport,50.06071,20.012423
PL-0153,Lądowisko Pago Dąbcze,51.8187067,16.6601499
PT-0078,Pista da Barragem de Odivelas,38.215474,-8.080187
RU-0295,Burevestnik Yacht-club Helipad,55.9795,37.5282
SE-0085,Bråvalla Air Base,58.610901,16.1036
SE-0105,Åmsele Air Base,64.570602416992,19.314100265503
SK-0089,Banská Bystrica Hospital Heliport,48.743693,19.114494
TR-0144,Sakli Heliport,41.13264,29.30144
TR-0161,Wyndham Grand İstanbul Levent Heliport,41.077076,29.012293
UA-0123,Biloyarivka Airstrip,47.810729,38.629275
UA-0149,Mriya Resort Helipad,44.3977,33.94168
URMS,Magas Airport,43.323268,45.012568
AT-0047,Zwatzhof Heliport,46.975555419922,14.274722099304
BE-0066,'S Gravenvoeren Heliport,50.764771,5.786845
BG-0115,Pavlikeni Cropduster Strip,43.2595,25.3123
BY-0039,Pogonnoye Airport,51.6114,29.9808
CZ-0079,Říčany Airstrip,49.974444,14.649167
CZ-0217,Uherské Hradiště Hospital Helipad,49.06271,17.4573
CZ-0268,Holešov Airport,49.3143997,17.5688992
DE-0078,Fichtelbrunn Airfield,49.49818,11.6595
DE-0350,Brandis Airbase,51.328383,12.656439
DE-0368,Mohorn Airfield,50.997963,13.446165
DE-0383,Bredstedt Airfield,54.633425,8.985745
DE-0458,Berlin Emergency Hospital Heliport,52.51926,13.56769
DE-0685,Bietigheim Hospital Heliport,48.95662,9.13568
DE-0913,Marien Hospital Papenberg Aschendorf Heliport,53.07414,7.39295
EBBL,Kleine Brogel Air Base,51.168301,5.47
EG-0013,Maadi Military Hospital Heliport,29.969388,31.2463
EHKF,K6-PN Heliport,53.69861,3.74778
EKNM,"Morsø Airfield, Tødsø",56.824402,8.78667
ELUS,Useldange Glider Field,49.768155,5.965962
EPGY,Grądy Airfield,52.836977,21.777644
EPPR,Pruszcz Gdański Air Base,54.248001,18.6716
ES-0095,Aeródromo de Tudela,42.109262,-1.686976
EVRA,Riga International Airport,56.920752,23.970711
FR-0182,Berre/Marignane Seaplane Base,43.444635,5.209672
FR-0455,Saint-Pierre-de-Bat Ultralight Airfield,44.66716,-0.21962
FR-0517,Les Ailes de Sergy ULM,46.25967,6.023689
FR-0659,Le Rigola Bourdeilles Airfield,45.303889,0.596389
FR-1016,Aix-en-Provence Paramotor Field,43.682523,5.412207
FR-1032,Yenne Airfield,45.713333,5.776944
GB-0622,Dairy House Farm Airfield,53.106477,-2.5037106
GB-0818,North Honer Farm Airstrip,50.78545,-0.751241
GB-0839,Bowden Farm Airstrip,51.3619,-1.6873
GB-1106,RAF Fersfield,52.42435,1.05734
GB-1128,Park Farm Airstrip,51.9823,0.6696
HU-0011,Tokorcs Airfield,47.271543,17.109145
IQ-0035,Qalat Sikar Air Base,31.83498191833496,46.30484008789063
IT-0632,Salsola Airfield,41.548333,15.4575
IT-0808,Aviosuperficie Airone,37.113977,14.214206
LHFC,Bodmér-Felcsút Airfield,47.444629,18.557102
LIRQ,"Florence Airport, Peretola",43.808558,11.202822
LKCO,Chodová Planá Heliport,49.901199,12.741704
LKSR,Prachatice Airfield,49.0825,14.0758
LNMC,Monaco Heliport,43.725798,7.419673
LOIJ,Sankt Johann Airfield,47.5201,12.4497
LPPJ,Beja Heliport,38.058,-7.875403
LSYI,Limmerenfirn Mountain Landing Site,46.810556,8.967778
LSZQ,Bressaucourt Airfield,47.392408,7.028956
LTBP,Yalova Air Base,40.686279,29.37707
NL-0035,Schinveld Glidersite,50.980833,5.998611
OIHS,Nojeh Air Base,35.211601,48.6534
PL-0020,Jarosławiec Highway Strip,54.525002,16.506399
RO-0074,Balomir (Sibot) Airfield,45.92483,23.35914
RU-0305,Srednyaya Akhtuba Airfield,48.730157,44.861658
RU-0395,Kitsa Airfield,68.507364,33.287544
RU-0485,Aviator-3 Airfield,55.331223,39.339296
RU-0922,Rybatskaya Airstrip,54.67994,39.78785
RU-6699,Idritsa Air Base,56.34830093383789,28.893299102783203
SE-0049,Timmele Airfield,57.872988,13.430448
SK-0054,Dlžín Airstrip,48.8044756,18.5067176
SK-0088,Bohunice Nuclear Power Plant Heliport,48.48971,17.67219
TR-0105,Federal Border Guard No. 12 Helipad,36.577022,36.578932
TR-0293,Tuzla Airstrip,40.825996,29.283028
UA-0057,Mospyne Airfield,47.841620693900005,38.100843429600005
UBBN,Nakhchivan International Airport,39.188801,45.458401
AT-0058,Zwettl Heliport,48.599721,15.163697
AT-0064,Judenburg Heliport,47.165000915527,14.654999732971
AT-0086,Wien-Aspern ÖAMTC Heliport,48.222772,16.512824
BG-0117,Ekzarh Yosif Airstrip,43.62617,25.78988
BIAL,Álftaver Airport,63.53979,-18.44374
CZ-0208,Děčín Heliport,50.78104,14.22768
DE-0116,Peißenberg Airfield,47.8337,11.06685
DE-0124,Osterholz-Scharmbeck Airfield,53.2135,8.8102
DE-0133,Weper Airfield,51.7124,9.8026
DE-0321,Münsingen-Eisberg Airfield,48.4093,9.4425
DE-0388,Plötzin Airfield,52.355651,12.824854
DE-0618,Friedrichshafen Hospital Heliport,47.67284,9.42856
DE-0741,Crailsheim Hospital Heliport,49.13545,10.07877
DE-0759,Regiomed Hospital Lichtenfels Heliport,50.13885,11.08157
EDUA,Flugplatz Stechow-Ferchesar,52.650555,12.487778
EDVS,Salzgitter-Drütte Airfield,52.154446,10.426667
EFKK,Kokkola-Pietarsaari Airport,63.721199,23.143101
EGUB,RAF Benson,51.614366,-1.095991
EGXH,RAF Honington,52.342602,0.772939
EHLS,L5-B Heliport,53.70417,4.60222
ES-0054,Aerodromo de Villanueva de Gallego,41.7856,-0.848033
ES-0074,Aeródromo el Maíllo,40.571167,-6.2188167
ES-0131,Aeroclub de Barbastro,41.994251,0.092153
ES-0178,Aeródromo de Brunete,40.396556,-4.023712
ES-0326,Coll de Rates Helipad,38.723737,-0.061191
FI-0001,Pistohiekan Glider Field,61.567659,28.01329
FR-0214,Centre Hospitalier Heliport,45.24166870117188,4.665832996368408
FR-0262,Col de Sarenne Altiport,45.087521,6.145885
FR-0371,Fromissard ULM,44.003856,1.229357
FR-0395,Aérodrome de Peyrillac,44.889715,1.416185
FR-0439,Base ULM de Sury en Vaux,47.38084,2.78308
FR-0608,Le Pas de l'Aze Airfield,45.22,0.478056
FR-0819,Saint Jean Pla de Corts Airfield,42.519722,2.810556
FR-0878,Gibel Airfield,43.301389,1.7025
FR-1164,Belle-Ile-En-Mer Centre Hospitalier Heliport,47.345002,-3.162168
GB-0098,RAF Appledram,50.809189,-0.807495
GB-0270,Mitchell's Farm Airstrip,52.337386,0.182883
GB-0387,Hollym Airfield,53.7157,0.049669
GB-0474,Middlebank Top Farm Airstrip,53.7237,-2.25557
GB-0559,Aughrim Airstrip,54.093511,-6.045749
GB-0849,Oldbury on Severn Airstrip,51.6308,-2.5593
GB-0890,Wickhambrook Airstrip,52.175037,0.536485
GB-0959,North Rona Heliport,59.12089,-5.81469
GE-0002,Zugdidi Airport,42.489200592041016,41.81869888305664
GMFK,Moulay Ali Cherif Airport,31.9475002289,-4.39833021164
HU-0006,Szatymaz Airfield,46.322651,20.053209
IQ-0047,Shu'aiba Airport,30.426825,47.642235
IT-0032,Il Grifo Airfield,38.637255,15.94775
IT-0086,La Comina Airfield,45.991852,12.65399
IT-0187,Aviosuperficie Dorgali,40.348344,9.547495
IT-0373,Serristori Airfield,43.332567,11.857861
IT-0448,Campo di Volo MedFly,37.1055,14.220061
IT-0562,Porto Cesareo Airfield,40.292833,17.834566
IT-0577,Eliporto Isola di S.Nicola,42.124193,15.510389
LEMR,La Morgal Airfield,43.429199,-5.83056
LFJA,Chaumont-Semoutiers Airfield,48.080719,5.047703
LIBN,Lecce Galatina Air Base / Galatina Fortunato Cesari Airport,40.239201,18.133301
LINL,Lecce-San Cataldo Lepore Airfield,40.358928,18.297958
LOKM,Mayerhofen Airfield,46.974996,14.371228
LRFL,Floreni Airfield,47.362846,25.21191
LY-0007,Former Tobruk Airport,32.103124,23.83335
LYKS,Rosulje Airfield,43.561362,21.382688
NL-0069,Oostvoorne Airfield,51.915593,4.072816
OITM,Sahand Airport,37.34799957275391,46.12789916992188
OK2A,Patton Army Heliport,28.864548,48.150941
PT-0054,Aerodromo de Pias Longas (Old - Closed),39.586541,-8.577726
RU-0012,Khariusny Air Base (closed),67.379729,34.215661
RU-1110,Monchegorsk Air Base,67.986702,33.018299
RU-9937,Rzhev Air Base,56.259998,34.408298
TR-0129,Silivri State Hospital Helipad,41.079146,28.251484
TR-0249,Uzunyol Border Post Helipad,39.298698,44.052604
TR-0267,Izmir Shipyard Command Heliport,38.464185,27.132996
TR-0297,İskenderun Airport,36.5744552612,36.1534194946
UA-0163,Profug Heliport,44.6511,34.3995
UKOH,Kherson International Airport,46.6758,32.506401
BG-0057,Lozen Airstrip,43.301985,25.862821
CZ-0038,Chomutov Hospital Heliport,50.453617,13.411807
CZ-0273,Hradčany Airfield,50.619247,14.732753
D125,Esslingen Klinikum Rooftop Helipad,48.7375,9.326944
DAAM,Telerghma Airport,36.1087,6.3646
DAUL,Laghouat - Molay Ahmed Medeghri Airport,33.7644,2.92834
DE-0099,Große Wiese Airfield,52.13704,10.5695
DE-0501,Helios Horst Schmidt Clinic (HSK) Heliport,50.0636,8.18951
DE-0846,Helios Clinic Munich West Heliport,48.14521,11.45391
DE-0881,Hanau Army Air Field,50.169201,8.96159
DTMB,Monastir Habib Bourguiba International Airport,35.75809860229492,10.75469970703125
EBBR,Brussels Airport,50.901402,4.48444
EBVU,Rotselaar Heliport,50.939257,4.730574
EDGF,Fulda-Jossa Airfield,50.475278,9.443221
EDKZ,Meinerzhagen Airfield,51.099399,7.596896
EDLV,Weeze (Niederrhein) Airport,51.601362,6.141228
EDNO,Nördlingen Airfield,48.870556,10.505
EDNZ,Zell-Haidberg Airfield,50.136944,11.794444
EECL,Tallinn Linnahall Heliport,59.448015,24.753313
EGHC,Land's End Airport,50.102798,-5.67056
EHJJ,K5-CU Heliport,53.815,3.44944
EHQF,Helm-A Heliport,52.87111,4.14167
EISP,Spanish Point Airfield,52.845839,-9.414876
EKAF,A6A Helideck,55.7905,3.9925
EKMB,Lolland Falster Maribo Airport,54.699447,11.438163
ENDO,Dokka Thomlevold Airfield,60.833302,9.91667
ENUN,Aasta Hansteen FPU,67.0408,7.055
EPCD,Depułtycze Królewskie Airfield,51.082067,23.437014
EPLB,Lublin Airport,51.240157,22.713461
ES-0370,Helipuerto de Xàtiva,39.005405,-0.510382
ESKC,Uppsala-Sundbro Airfield,59.922699,17.5368
ETIK,Illesheim Army Heliport,49.4739,10.3881
FR-0095,Hôpital Montimaran Heliport,43.34138870239258,3.255000114440918
FR-0129,Lille University Hospital Heliport,50.604229,3.035074
FR-0376,Aerodrome d'Esperce,43.316192,1.404468
FR-0409,Super Bareges - Plateau de Monhaillat Altisurface,42.911111,0.125556
FR-0467,Taillefontaine Airfield,49.307868,3.06599
FR-0710,Le Pouyollet Lizières Airfield,46.2125,1.572222
FR-0745,Brigueil le Chantre Airfield,46.366944,1.080833
FR-0777,Vigearde Airfield,47.211667,5.710278
FR-1036,Bibost Airfield,45.798327,4.560871
FR-1109,La Dominelais Airfield,47.75,-1.649444
FR-1147,Perpignan Centre Hospitalier Heliport,42.726111,2.888611
GB-0318,Allensmore Airfield,51.989967,-2.781699
GB-0507,Lodge Farm Airstrip,52.234817,-1.014437
GB-0710,Knettishall Airstrip,52.3756,0.882854
GB-0755,Hill Farm Airstrip,53.840338,-0.211895
GB-0902,Siege Cross Farm Airstrip,51.404734,-1.233475
GE-0006,Kobuleti Airfield,41.840599,41.799461
IT-0124,La Quercia Airfield,40.963053,16.633016
IT-0209,Il Pinguino Airfield,43.87137,10.94651
IT-0524,Avio Lao Airfield,39.780488,15.805818
IT-0612,Heliport turistic gallipoli,40.023905,18.022041
IT-0780,Rutor Glacier Altiport,45.632223,7.005417
LFEK,Issoudun Le Fay Airfield,46.887981,2.039903
LFRN,Rennes-Saint-Jacques Airport,48.0695,-1.73479
LFRP,Ploërmel Loyat Airfield,48.0028,-2.37722
LHKT,Kadarkút Airfield,46.247418,17.607822
LKVO,Vodochody Airport,50.216599,14.3958
LPSC,Santa Cruz Airfield,39.12392,-9.380091
LSME,Emmen Air Base,47.092444,8.305184
LTAL,Kastamonu Airport,41.314201,33.795799
LTCO,Ağrı Airport,39.655642,43.025742
LV-0028,Jaunkalsnava Airstrip,56.706131,25.911956
NL-0044,Ypenburg Airbase,52.041111,4.356944
NO-0011,Henning (Nedre Langli),63.93138885498047,11.59000015258789
PL-0026,Mieszkowice Highway Strip,52.750301361083984,14.511699676513672
PL-0063,Wejherowo Airfield,54.59111,18.200001
PL-0082,Wicko Morskie Air Base,54.552223,16.617742
RO-0083,Pegas Heliport,45.501992,28.031144
RU-0150,Saint Petersburg Children's Hospital No.1 Helipad,59.83629989624024,30.186500549316406
RU-0213,Panki Heliport,55.668301,37.931999
RU-0408,Kusino Airfield,59.402156,31.815548
RU-0481,Vrachovo-Gorki Airport,54.923423,39.225971
SE-0058,Kronobergshed Airfield,56.974778,14.566527
TN-0003,Grande Île Cani Heliport,37.35535,10.124186
TR-0232,Güngören South Border Post Heliport,39.558526,44.411146
UA-0062,Liman Airfield,46.57851,30.703053
US-0222,RAF Chailey,50.95521,-0.055876
AT-0043,St. Andrä Im Lavanttal Heliport,46.758331298828,14.825555801392
BE-0054,Liernu Ultralight Airfield,50.579514,4.79153
BG-0174,Stefanovo Airstrip,43.506226,27.845864
CH-0037,Münsterlingen Hospital Heliport,47.63033,9.23818
CY-0080,Bogazkoy Helipad,35.291852,33.281325
CZ-0006,International Business Center Brno Heliport,49.200279,16.61389
CZ-0137,Radovesice Airfield,50.409051,14.084008
DE-0036,Grafenwöhr Medevac Helipad,49.708056,11.916111
DE-0408,Schwaigern/Stetten UL,49.141667,8.9875
DE-0455,Feuchtwangen Private Airstrip,49.194288,10.379262
DE-0500,Helios Clinic Wiesbaden Heliport,50.08687,8.27111
DE-0704,Sankt Marien Hospital Heliport,51.61878,7.51548
DZ-0051,Tit Airport,27.06086,1.58229
EDBU,Pritzwalk-Sommersberg Airfield,53.180019,12.184553
EDQD,Bayreuth Airport,49.985001,11.64
EDWY,Norderney Airport,53.706944,7.23
EDXS,Seedorf Airfield,53.335556,9.259444
EHJG,K5-B Heliport,53.71389,3.42722
EIWF,Waterford Airport,52.187199,-7.08696
ENQR,Snorre B Helipad,61.51667,2.21667
ES-0097,Campillos Airfield,39.941179,-1.53596
ES-0135,Valdepeñas Airfield,38.792309,-3.371537
ES-0343,Silleda Fire Base Heliport,42.693527,-8.224195
ESMG,Feringe Airfield,56.950298,13.9217
ESVS,Siljansnäs Air Park,60.785099,14.8272
ETHN,Niederstetten Army Air Base,49.39162,9.956747
FR-0032,CEA Study Center Heliport,47.584882,4.879574
FR-0051,Vannes Centre Hospitalier Heliport,47.663917,-2.744672
FR-0181,Centre Hospitalier Heliport,46.83416748046875,0.5555559992790222
FR-0291,La Tête Des Champs Altiport,47.916668,6.830556
FR-0338,Carlucet Biguès ULM,44.744167,1.618333
FR-0402,Larreule Ultralight Airfield,43.44217,0.039654
FR-0767,La Croix du Garçon Airfield,49.250201,4.89151
FR-0910,Saint Lieux les Lavaur Airfield,43.761389,1.741111
FR-1025,Frontonas Airfield,45.643443,5.182726
FR-1075,Le Puy En Velay Centre Hospitalier Heliport,45.050475,3.879118
FR-1230,Saint-Lambert Airfield,49.28359,-1.09836
GB-0366,Stoke Airfield,51.4456,0.633467
GB-0500,Lindens Farm Airstrip,53.561675,-0.202133
GB-0806,Bere Farm Airstrip,50.8848,-1.1571
GB-0840,Orange Grove Barn Airstrip,51.6677,-2.1962
GB-1201,Loch Voil Water Aerodrome,56.345,-4.44
GB-1346,Bowmore Flying Boat Station,55.758889,-6.288056
GB-OUK,Out Skerries Airfield,60.4252,-0.75
GMMD,Beni Mellal Airport,32.401895,-6.315905
GR-0088,Papageorgiou Central Hospital Heliport,40.677129,22.96235
HU-0050,Földes Airfield,46.96852,17.84473
IM-0005,Noble's Hospital Heliport,54.1703682,-4.507838
IT-0327,Mantova Nord Airfield,45.172182,10.858224
IT-0707,Madonna delle Grazie Hospital Heliport,40.653055,16.613965
IT-0733,Moriggia Pelascini Hospital Heliport,46.14063,9.30167
LBMA,Maritsa Airfield,42.2652,24.7205
LIAY,La Bagnara Heliport,41.687128,13.499367
LIRE,Pratica di Mare Air Base,41.654499,12.4452
LKCV,Čáslav Air Base,49.939701,15.3818
LOGT,Leoben/Timmersdorf Airfield,47.379648,14.964044
LOIG,Ludesch Heliport,47.200313,9.780208
LQPP,Sport Airfield Popovi,44.767693,19.297417
LSZG,Grenchen Airfield,47.181599,7.41719
LTBE,Bursa Yunuseli Airport,40.233243,29.005583
OEHL,Hail International Airport,27.437901,41.686298
OKDI,Udairi Army Air Field,29.697599411010746,47.43600082397461
PL-0018,Gdynia (Rumia) Highway Strip,54.604698,18.4431
PT-0148,Aguiar da Beira Heliport,40.81751,-7.53645
PT-0158,Sines Airport,37.941692,-8.817301
RO-0123,Emergency University Hospital Of Bucharest Heliport,44.436018,26.071093
RS-0002,Bojnik Air Base,42.997299,21.721901
SA-0084,Al Muwalleh Heliport,27.67112,35.47936
SK-0035,Janova Lehota Airstrip,48.637592,18.797125
SY-0026,...at Tanf,33.532953,38.642435
TR-0007,Sungurlu State Hospital Heliport,40.173701,34.400275
TR-0199,Doğuş Didim Marina İşl. Turizm Ticaret Anonim Şirketi Helipad,37.3396,27.259033
TR-0200,Kaplankaya Heliport,37.315101,27.400508
TR-0287,Bereket Aviation Helipad,37.79387,28.982782
UUWW,Vnukovo International Airport,55.591499,37.261501
BG-0113,Madrets Airport,42.13675,26.07009
BISN,Svínafell Airport,64.384723,-15.371935
CY-0036,UNFICYP OP91 Heliport,35.112458,33.455741
DE-0635,Chemnitz-Glösa Industrial Park Heliport,50.871811,12.904403
DE-0800,Eilenburg Airfield,51.507652,12.682116
DE-0856,Bavaria Hospital Kreischa Heliport,50.94682,13.76707
EDNI,Berching Airfield,49.131043,11.443205
EDPA,Aalen Heidenheim Elchingen Airfield,48.777779,10.264722
EDWJ,Juist Airport,53.681421,7.056398
EDWR,Borkum Airport,53.59639,6.709167
EDWU,Varrelbusch Airfield,52.908333,8.040556
EESE,Salme Heliport,58.131944,22.258333
EESI,Suurupi Heliport,59.45943,24.388188
EG-0022,Residential Helipads (3x),27.032601,28.126566
EG-0063,Bir El Baheira Airfield,31.578559,25.13052
EGBB,Birmingham Airport,52.453899,-1.74803
EGBF,Bedford Aerodrome,52.23071,-0.463825
EGCJ,Sherburn-in-Elmet Airfield,53.788458,-1.216877
EGKE,Challock Airfield,51.208302,0.829167
EHFS,KNMI Weather Station,51.441372,3.595994
EHJH,K5-EN/C Heliport,53.71056,3.51111
EIER,Erinagh Airfield,52.8125,-8.282222
ENLA,Ula Platform,57.111667,2.846667
ENMS,"Mosjøen Airport, Kjærstad",65.783997,13.2149
ES-0275,Toén Firefighting Heliport,42.265853,-7.944971
ESHM,Kungälvs Hospital Heliport,57.877115,11.968177
ESUG,Gargnäs Airfield,65.305298,17.9755
ESUH,Myran Airfield,62.632469,17.981701
FR-0014,Centre Hospitalier Heliport,43.893333435058594,-0.4861109852790832
FR-0053,La Cavale Blanche Centre Hospitalier Heliport,48.40353012084961,-4.529566764831543
FR-0089,Raymond Poincaré Hospital Heliport,48.83933,2.170367
FR-0220,Clinique Pneumologique des rieux Heliport,44.358055114746094,5.149722099304199
FR-0515,Talissieu Airfield,45.871584,5.726938
FR-0872,Ercé Airfield,42.851111,1.297222
FR-0891,Brugnens Airfield,43.833611,0.731111
GB-0221,Sandhill Farm Airstrip,51.605203,-1.674562
GB-0615,London Gliding Club,51.868549,-0.545165
GB-0735,Wesham House Farm Heliport,53.798278,-2.886604
GB-1032,Low Moor Farm Airstrip,54.182606,-0.731792
GB-1111,RAF Wratting,52.12507,0.40149
GB-1218,RAF Kinloss,57.649399,-3.56064
HR-0042,Split Naval Heliport,43.523491,16.422211
HU-0031,Balatonederics Airfield,46.784913,17.378794
IE-0053,Carstown Ultralight Airstrip,53.7668,-6.3257
IS-0016,Sauðárflugvöllur,64.842222,-16.036389
IT-0761,Eurofly Airfield,45.690507,11.746809
LBPR,Primorsko Airfield,42.2596,27.703846
LDSB,Brač Airport,43.284454,16.678362
LFBF,Toulouse-Francazal (BA 101) Air Base,43.545601,1.3675
LRPH,Şirna Tăriceni Airfield,44.783792,25.983205
LRTZ,Tuzla Airport,43.984493,28.606225
LT-0018,Valkininkai Airstrip,54.3756647,24.8454637
LU-0010,Grevenmacher Emergency Heliport,49.672129,6.434428
LZNI,Nitra Airfield,48.2794,18.132799
NO-0090,Løten Forest Airstrip,60.81586,11.40666
PL-0125,Czyże,52.786205,23.430968
RU-0434,Salmiyarvi Airport,69.3296,29.9858
RU-4339,Tambov Air Base,52.700626,41.374168
SY-0038,Madan Agricultural Airport,35.75042,39.57676
TR-0171,Emniyet Genel Müdürlüğü (General Directorate of Security) Helipad,39.901178,32.844827
UA-0035,Chоrnobil Heliport,51.285999,30.198999
UA-0066,Ochakiv Air Base,46.647786,31.553764
UA-0113,Lanivtsi Airstrip,49.84537,26.116193
UA-9884,Yuzhne Heliport,45.095652,35.733882
UG11,Dollyar Air Base,40.8876,45.957001
URWI,Elista Airport,46.3739013671875,44.33089828491211
UUMI,Stupino Air Base,54.889408,38.147036
AT-0070,Innsbruck University Hospital Helistop,47.261018,11.384733
BG-0061,Doyrentsi Airfield,43.250388,24.838526
BIGJ,Gjögur Airport,65.9953,-21.3269
BY-0037,Mestnyy Airfield,51.995,24.71341
CY-0006,Kophinou Highway Strip,34.8404183033,33.4244763851
CZ-0145,Lipová Sport Airfield,51.008731,14.343853
CZ-0232,Městec Králové City Hospital Heliport,50.20529,15.28764
CZ-0241,Březí Falcon Airfield,49.338891,16.23137
DE-0605,Federal Office of Administration Heliport,50.97039,6.970863
DE-0617,ADAC Air Rescue Station Ulm (Christoph 22),48.42654,9.9455
DE-0779,Johanniter Hospital Treuenbrietzen Heliport,52.08331,12.87572
DE-0823,Ransbach-Baumbach Volunteer Fire Department Heliport,50.46293,7.73081
EDFU,Mainbullau Airfield,49.695042,9.18236
EDMB,Biberach an der Riß Airfield,48.112359,9.764013
EG-0020,Saudi Arabian Embassy Helipad,30.03155,31.21808
